,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,segRespRT,exp_pres_order,corrAns
436,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block64,detnana,CVC,CVC,pal,nonword,match,pal,det,filler06,,1.0,,8.0,None
437,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block64,turquma,CVC,CVC,pal,nonword,match,pal,tur,filler04,,1.0,,9.0,None
439,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block08,cicora,CV,CVC,bal,nonword,mismatch,bal,cic,filler04,,1.0,,0.0,None
440,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block08,sinvera,CVC,CVC,bal,nonword,match,bal,sin,filler05,,1.0,,1.0,None
441,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block08,cencera,CVC,CVC,bal,nonword,match,bal,cen,filler09,,1.0,,2.0,None
442,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block08,donania,CV,CVC,bal,nonword,mismatch,bal,don,filler07,,1.0,,3.0,None
443,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block08,vestolcio,CVC,CVC,bal,nonword,match,bal,ves,filler03,,1.0,,4.0,None
444,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block08,denciña,CVC,CVC,bal,nonword,match,bal,den,filler01,,1.0,,5.0,None
445,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block08,vobita,CV,CVC,bal,nonword,mismatch,bal,vob,filler08,,1.0,,6.0,None
446,20,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5bf720e60b616400019c6c6c,2020-07-17_17h40.05.153,lemma_segmentation,Win32,5f12283453550c15392a2f75,block08,cecaja,CV,CVC,bal,nonword,mismatch,bal,cec,filler02,,1.0,,7.0,None
